NORAD_ID,Int_Designator,Epoch_Day,First_Derivative,Second_Derivative,BSTAR,Inclination,RAAN,Eccentricity,Argument_of_Perigee,Mean_Anomaly,Mean_Motion,Revolution_Number,Name,Group
16616,86019D,113.79293317,7.61e-06,0.0,30.536,98.2625,125.166,0.0008479,44.0787,128.6097,14.30880326,3856,Unknown,Unknown
16624,86014E,112.71487367,7.65e-05,0.0,67.172,63.2963,181.3225,0.0831072,108.4155,260.9002,13.67257819,29135,Unknown,Unknown
16647,86024A,112.94355859,-2.9e-07,0.0,5.6046,64.9875,291.302,0.0049903,327.8435,195.0282,13.79538975,97046,Unknown,Unknown
16647,86024A,113.88290135,-3.8e-07,0.0,4.7673,64.9875,288.8865,0.0049956,327.5808,180.0795,13.79539024,97079,Unknown,Unknown
16650,86026B,112.82468049,8.6e-07,0.0,0.0,14.6564,353.5699,0.0002624,345.6869,205.722,0.9963977,4219,BRASILSAT 2,Gpz Plus
16667,86027A,112.68506008,8.3e-07,0.0,0.0,10.9795,320.8119,0.0013487,134.0348,55.6758,1.00161267,14313,COSMOS 1738,Gpz Plus
16682,86030B,112.83618273,4.24e-06,0.0,15.149,74.0272,359.5838,0.0014169,358.8789,48.0925,14.37093039,4236,Unknown,Unknown
16719,86034A,112.75716534,0.00028116,0.0,67.796,82.5415,45.2129,0.0008001,32.0729,328.1003,15.41050185,13059,COSMOS 1743,Visual
16719,86034A,113.79607068,0.00027722,0.0,66.714,82.5419,44.1523,0.0007818,28.5289,331.6383,15.41112018,13105,COSMOS 1743,Visual
16720,86034B,112.87433818,1.037e-05,0.0,11.762,82.5511,87.1665,0.0019465,3.2285,15.7768,14.85287521,8324,Unknown,Unknown
16727,86037A,112.78729135,1.03e-06,0.0,9.278,82.9593,55.8936,0.0030172,297.6705,88.0909,13.74376734,95141,Unknown,Unknown
16732,86038D,112.64969977,-1.32e-06,0.0,0.0,9.4986,316.4902,0.002102,169.5977,193.3587,1.01374695,12028,Unknown,Unknown
16735,86039A,112.80935796,1.2e-06,0.0,9.1883,82.5339,259.0005,0.0013626,309.0656,215.0259,13.85505904,96649,Unknown,Unknown
16736,86039B,112.82435335,5.6e-07,0.0,3.6785,82.5353,265.3378,0.0012215,331.3006,28.7481,13.84839305,96617,Unknown,Unknown
16759,86042B,112.75671956,-1.6e-07,0.0,-0.16817,74.0182,234.0933,0.0047936,48.762,120.1109,12.58100204,78556,Unknown,Unknown
16761,86042D,113.12149758,0.0,0.0,11.102,74.0203,340.1046,0.002396,5.7361,111.3802,12.44885552,76713,Unknown,Unknown
16762,86042E,112.89117222,1e-07,0.0,17.535,74.0163,265.8317,0.0012047,283.6914,231.2852,12.47009615,76992,Unknown,Unknown
16763,86042F,112.68543279,-1.6e-07,0.0,0.051877,74.0188,199.7786,0.0009721,149.251,5.2784,12.48897314,77258,Unknown,Unknown
16764,86042G,112.81131314,7e-08,0.0,14.436,74.0177,69.2128,0.0021005,285.1336,94.3241,12.52602671,60245,Unknown,Unknown
16769,86044A,112.68306183,1.17e-06,0.0,0.0,10.7207,323.8412,0.0003095,306.175,229.5349,1.00243161,14304,GORIZONT 12,Gorizont
16791,86046A,112.97597401,0.00010238,0.0,46.366,82.4587,105.4899,0.0016757,22.8066,337.3909,15.20619656,11725,Unknown,Unknown
16791,86046A,113.69981845,9.813e-05,0.0,44.418,82.4591,104.7656,0.0016711,20.1589,340.0302,15.20635297,11765,Unknown,Unknown
16792,86046B,112.7490978,8.78e-06,0.0,9.9238,82.4853,23.2636,0.0022558,204.8577,155.1554,14.85199836,7876,SL-14 R/B,Visual
16799,86047B,112.96902065,3.5e-07,0.0,1.9046,82.9156,100.1484,0.0066621,167.2248,193.0617,13.77558414,88567,Unknown,Unknown
16799,86047B,113.8406257,2.9e-07,0.0,1.3259,82.9157,99.4976,0.006667,164.7999,195.5183,13.77558394,88599,Unknown,Unknown
16860,86052A,112.83673248,3.68e-06,0.0,12.692,74.032,262.3164,0.0030472,10.5927,349.5862,14.39121495,3333,Unknown,Unknown
16860,86052A,113.67090855,3.64e-06,0.0,12.561,74.0321,260.7769,0.0030502,8.8293,351.3391,14.39122171,3373,Unknown,Unknown
16864,86052B,112.68774229,5.06e-06,0.0,16.15,74.0294,188.0276,0.0033279,302.3926,57.4011,14.41993701,3550,Unknown,Unknown
16870,86007F,112.71818132,-7.7e-07,0.0,0.0,11.7279,325.2693,0.0032164,165.4705,198.7816,0.97799358,13853,Unknown,Unknown
16881,86055A,112.86288337,0.00022799,0.0,63.064,82.4929,79.2943,0.0006764,253.2636,106.7866,15.36860214,9414,Unknown,Unknown
16882,86055B,112.88201645,1.109e-05,0.0,12.621,82.5201,68.0932,0.0017987,316.9911,68.2058,14.85237031,7174,SL-14 R/B,Visual
16908,86061A,112.97525028,-9.6e-07,0.0,0.98878,50.0122,359.5332,0.0011199,190.0977,267.0025,12.44511454,42806,AJISAI (EGS),Active
16910,86061C,112.793142,-9e-07,0.0,2.8063,50.004,241.0723,0.00723,304.7186,209.4731,12.3264351,74259,Unknown,Unknown
16910,86061C,113.85053843,-9.8e-07,0.0,-3.2606,50.0039,237.8922,0.0072304,307.3543,221.6843,12.32643517,74296,Unknown,Unknown
16917,86062A,112.68951479,-4.6e-07,0.0,3.8651,64.9857,359.4234,0.0035267,70.5483,289.9382,13.82622744,95363,Unknown,Unknown
16952,86070A,112.69080944,2.42e-06,0.0,9.597,74.0048,173.7606,0.0024848,63.8372,296.5331,14.33918465,1858,Unknown,Unknown
16953,86070B,112.94784371,4.96e-06,0.0,17.062,74.0136,32.1173,0.0013074,287.3091,72.6632,14.38595391,2376,Unknown,Unknown
16969,86073A,112.93305549,3.27e-06,0.0,14.676,98.6734,102.558,0.0012781,141.2605,239.6085,14.28983963,939,NOAA 10,Noaa
16969,86073A,113.00523447,3.25e-06,0.0,14.604,98.6734,102.6298,0.0012795,141.0658,250.9053,14.2898401,965,NOAA 10,Noaa
16986,86074A,112.77101063,0.00012803,0.0,49.228,82.5314,200.8633,0.0005415,256.9521,103.1113,15.26277908,8225,Unknown,Unknown
16996,86075D,112.91080791,0.00035256,0.0,77.323,62.2068,114.2487,0.4624725,323.0911,12.5984,6.39387059,58445,Unknown,Unknown
17024,77065FW,103.46899708,8.73e-06,0.0,183.26,29.4326,160.5696,0.0851678,150.352,214.817,12.36019163,38187,Unknown,Unknown
17025,81053KF,112.72201671,1.206e-05,0.0,109.22,82.8283,32.6726,0.0072155,152.6997,238.2746,13.81730112,619,Unknown,Unknown
17065,86082F,112.91623505,-1.65e-06,0.0,0.0,12.2178,328.9455,0.0027729,160.0923,190.2598,0.97599436,11171,Unknown,Unknown
17066,86086A,112.70855372,1.02e-06,0.0,8.8884,82.9503,213.2636,0.0040092,336.3081,190.7315,13.76005087,93036,Unknown,Unknown
17067,86086B,112.80713172,1.26e-06,0.0,11.004,82.9461,178.0645,0.0033316,217.7227,280.5993,13.78033411,93244,Unknown,Unknown
17070,86088A,112.78147668,1.46e-06,0.0,13.913,89.619,193.1142,0.0041484,105.9301,43.9189,13.75196913,92763,POLAR BEAR,Nnss
17103,82055AE,112.95852272,5.4e-06,0.0,62.185,65.8265,98.9344,0.0033788,236.9216,154.1546,13.77364766,98057,Unknown,Unknown
17107,82055AJ,113.72717054,2.303e-05,0.0,143.07,65.8226,4.4307,0.0036156,261.7234,130.7028,14.06632139,848,Unknown,Unknown
17108,82055AK,112.84221021,8.08e-06,0.0,83.272,65.8306,269.9159,0.0016012,195.0783,313.8185,13.81605587,98471,Unknown,Unknown
17118,86019N,112.97621206,5.208e-05,0.0,186.04,98.5176,135.6465,0.0126042,124.305,299.781,14.30152424,97487,Unknown,Unknown
17121,86019R,112.91730402,1.887e-05,0.0,67.095,98.274,115.6041,0.0053287,242.7954,155.5536,14.34668263,99734,Unknown,Unknown
17121,86019R,112.98353162,1.884e-05,0.0,66.992,98.274,115.6676,0.0053289,242.5949,137.6091,14.34668538,99764,Unknown,Unknown
17125,86090D,112.23696615,1.26e-06,0.0,0.0,10.9905,325.4726,0.0009426,170.1248,189.8218,1.00324471,14064,SL-12 R/B(2),Gpz Plus
17129,86019Y,112.96041949,3.8e-06,0.0,17.587,98.3278,139.6279,0.0032215,345.0735,75.2893,14.25867649,94675,Unknown,Unknown
17138,86092A,112.96461752,1.3e-07,0.0,19.702,74.0128,306.1354,0.0021457,215.2214,255.3181,12.45662759,74697,Unknown,Unknown
17139,86092B,112.73994558,-9e-08,0.0,4.8205,74.0138,231.7331,0.000953,110.2942,41.2423,12.478081,75009,Unknown,Unknown
17141,86092D,113.75248749,7e-08,0.0,14.669,74.0112,97.481,0.0019197,232.8142,300.9116,12.51636144,75576,Unknown,Unknown
17142,86092E,112.98117315,-1.1e-07,0.0,3.0034,74.017,34.1785,0.0028359,156.3282,284.5971,12.53467686,75800,Unknown,Unknown
17143,86092F,113.04670975,1.3e-07,0.0,17.549,74.0151,331.1962,0.0036973,77.4671,74.1864,12.55270303,76077,Unknown,Unknown
17144,86092G,112.8421019,7e-08,0.0,13.66,74.0121,269.0383,0.0047366,7.3274,147.6066,12.57037933,76297,Unknown,Unknown
17145,86092H,112.66424366,-1.2e-07,0.0,2.5323,74.0145,205.3879,0.0055256,286.1509,226.5704,12.58845127,76551,Unknown,Unknown
17145,86092H,113.70091348,-1e-07,0.0,3.8518,74.0145,203.9864,0.0055273,284.5698,244.594,12.5884519,76586,Unknown,Unknown
17147,86091D,112.52300704,2.22e-06,0.0,0.0,70.2099,74.4351,0.5843174,342.9868,3.5477,2.03994708,28621,Unknown,Unknown
17153,86019AG,112.95331965,5.597e-05,0.0,106.88,98.0003,122.5391,0.0014973,155.0433,205.1497,14.64246652,97371,Unknown,Unknown
17153,86019AG,113.0899906,5.559e-05,0.0,106.16,98.0005,122.6719,0.0014981,154.6814,205.5127,14.64248166,97373,Unknown,Unknown
17159,86093A,113.67958016,8.9e-07,0.0,7.9828,82.9262,131.2339,0.0041725,207.8616,290.185,13.72931702,92433,Unknown,Unknown
17160,86093B,112.93890108,2.01e-06,0.0,19.375,82.9241,97.4054,0.0040313,78.9349,310.6341,13.74865918,92646,Unknown,Unknown
17168,85094S,112.69863926,3.414e-05,0.0,942.8,82.5526,99.2153,0.005613,66.0791,346.8096,13.12066196,84823,Unknown,Unknown
17177,86094A,112.87496825,-4e-08,0.0,-9.9736,82.602,267.6812,0.0002541,279.2437,234.1192,12.4154992,73979,Unknown,Unknown
17178,86094B,112.9259538,2e-07,0.0,7.3571,82.6033,259.6761,0.000186,334.6176,204.5098,12.42048803,74043,Unknown,Unknown
17192,86097B,112.93393971,1.121e-05,0.0,12.682,82.504,84.2494,0.0016652,11.5998,10.8936,14.85517382,5272,Unknown,Unknown
17219,86019BR,112.7090614,6.528e-05,0.0,141.51,98.4387,16.8432,0.0033723,321.5492,59.9413,14.58148397,1348,Unknown,Unknown
17240,86100B,112.92305947,4.4e-07,0.0,3.0182,82.929,84.5177,0.0030169,152.1689,225.5907,13.74239351,56362,Unknown,Unknown
17241,86101A,112.83363604,1.44e-06,0.0,11.579,82.5286,255.4442,0.0014202,259.734,253.0579,13.84432112,93666,Unknown,Unknown
17242,86101B,112.8692912,5.4e-07,0.0,3.626,82.5282,264.365,0.0013924,299.6957,212.5616,13.83375071,93578,Unknown,Unknown
17254,86026F,112.89122925,1.593e-05,0.0,670.51,8.7659,77.2543,0.666339,54.0642,350.8606,2.93225255,33209,Unknown,Unknown
17255,85056C,113.34988102,0.00012052,0.0,2779.8,8.1439,127.3838,0.6503933,328.8601,5.1832,3.18394278,33220,Unknown,Unknown
17268,86101C,112.80769563,9.46e-06,0.0,65.457,82.6144,227.8705,0.0025659,339.7092,185.4864,13.97974178,94807,Unknown,Unknown
17269,86101D,112.71881293,8.03e-06,0.0,63.259,82.6394,24.7356,0.0016868,107.3171,282.0363,13.9053285,93842,Unknown,Unknown
17270,86101E,112.73241914,8.55e-06,0.0,64.761,82.4353,38.4241,0.000216,301.6157,74.4526,13.9298481,94213,Unknown,Unknown
17271,86101F,112.70553682,1.011e-05,0.0,65.173,82.4094,210.1447,0.0025175,263.9967,249.1416,14.02009639,95299,Unknown,Unknown
17272,86101G,113.65802227,1.927e-05,0.0,108.76,82.4853,262.7577,0.001851,42.4509,317.8093,14.09754817,95879,Unknown,Unknown
17290,87001A,112.83489327,1.11e-06,0.0,8.479,82.4657,73.9505,0.0011764,273.6741,86.3074,13.8522912,93563,Unknown,Unknown
17291,87001B,112.83570444,6e-07,0.0,4.0223,82.4657,78.3789,0.0010001,290.0951,69.9133,13.84671235,93511,Unknown,Unknown
17291,87001B,112.98022422,6e-07,0.0,4.0026,82.4657,78.2627,0.0009985,289.5487,70.4595,13.84671266,93537,Unknown,Unknown
17295,87003A,112.69346652,0.00036932,0.0,62.303,82.5004,179.4381,0.0003434,177.2004,182.9267,15.51479469,9416,COSMOS 1812,Visual
17296,87003B,112.71016382,1.015e-05,0.0,11.522,82.5308,222.3083,0.0019576,123.1025,237.2073,14.85238685,4705,Unknown,Unknown
17296,87003B,113.72072794,9.79e-06,0.0,11.095,82.5309,221.3607,0.0019601,119.9387,240.3779,14.85240646,6828,Unknown,Unknown
17303,87006A,112.90524695,3.13e-06,0.0,11.67,74.0547,308.145,0.0024292,153.5,206.7401,14.3582304,191,Unknown,Unknown
17304,87006B,112.77329728,4.97e-06,0.0,16.885,74.0585,219.2952,0.0028301,59.0285,301.3644,14.38912249,508,Unknown,Unknown
17304,87006B,113.81617077,4.79e-06,0.0,16.31,74.0585,217.3743,0.0028314,56.7131,303.673,14.38913338,546,Unknown,Unknown
17325,85056D,112.77293289,1.234e-05,0.0,150.73,8.2924,315.2722,0.6329403,187.6364,153.8298,3.46601607,35508,Unknown,Unknown
17359,87009A,112.97390394,1.58e-06,0.0,15.031,82.9248,336.3613,0.0031326,301.7659,175.7025,13.74626035,91742,Unknown,Unknown
17360,87009B,112.93782821,1.87e-06,0.0,17.288,82.9155,290.8042,0.0033726,94.8499,57.1865,13.7699894,92046,Unknown,Unknown
17360,87009B,113.00273404,1.82e-06,0.0,16.839,82.9155,290.7557,0.0033724,94.6819,18.9237,13.76998931,92067,Unknown,Unknown
17429,86019FQ,112.82561132,0.00014559,0.0,213.37,99.0852,330.141,0.0042597,167.5854,192.6411,14.75087716,988,Unknown,Unknown
17478,86019HR,112.98367038,8.61e-06,0.0,34.463,98.2724,120.1789,0.0038246,210.5501,177.4635,14.30335712,99715,Unknown,Unknown
17525,87017A,112.65090757,9.4e-07,0.0,8.4182,82.9088,120.2358,0.0037746,39.7139,97.8008,13.73906427,89747,Unknown,Unknown
17525,87017A,113.75045091,9.3e-07,0.0,8.2127,82.9088,119.4191,0.0037699,36.7172,136.1485,13.73906544,89788,Unknown,Unknown
17526,87017B,112.95036496,7.5e-07,0.0,5.9963,82.9018,57.3139,0.0039235,220.0444,139.782,13.77158465,90047,Unknown,Unknown
17535,87020A,112.80681899,4e-08,0.0,15.405,73.6012,246.9466,0.0028103,129.3509,28.5829,12.41368618,72969,Unknown,Unknown
17536,87020B,112.86458065,-1.7e-07,0.0,0.36905,73.6109,244.3398,0.0026084,105.8866,46.891,12.41634742,69404,Unknown,Unknown
17566,87024A,112.87034979,0.00295069,3.1375,87.328,82.4696,291.8935,0.0002186,233.4136,126.6937,15.92496384,9090,Unknown,Unknown
17567,87024B,112.83136783,8.98e-06,0.0,10.045,82.5314,34.1584,0.0016963,240.6568,119.2955,14.85737479,4048,SL-14 R/B,Visual
17582,87026A,112.9671384,5.6e-07,0.0,24.264,82.5646,101.8919,0.0012909,37.5723,322.627,12.65001012,75951,Unknown,Unknown
17582,87026A,113.67895533,4.8e-07,0.0,19.911,82.5648,101.4347,0.0012883,36.0044,324.1914,12.65001014,75984,Unknown,Unknown
17583,87026B,112.83618749,3.9e-07,0.0,14.942,82.5644,76.5855,0.0018013,313.4657,71.0263,12.6625759,76134,Unknown,Unknown
17583,87026B,113.6588631,3.3e-07,0.0,12.055,82.5646,76.0558,0.0017996,311.509,221.2956,12.66257635,76169,Unknown,Unknown
17585,87026D,112.98098434,4.1e-07,0.0,16.953,82.5564,115.4266,0.0006354,101.0402,317.2953,12.63604116,75757,Unknown,Unknown
17585,87026D,113.79814122,4.2e-07,0.0,17.414,82.5565,114.9025,0.0006377,99.7088,73.9981,12.63604143,75792,Unknown,Unknown
17586,87026E,112.97732635,4.3e-07,0.0,17.369,82.5569,81.1636,0.0015536,7.1195,55.3248,12.65533263,76028,Unknown,Unknown
17587,87026F,113.74131668,4.9e-07,0.0,21.066,82.5633,110.6966,0.0010114,61.9145,111.5626,12.64330353,75894,Unknown,Unknown
17588,87026G,112.84441097,1.3e-07,0.0,1.2808,82.5668,250.4536,0.0038351,21.8742,137.3142,12.55711889,74681,Unknown,Unknown
17588,87026G,113.80276052,1e-07,0.0,-0.55003,82.567,249.8487,0.0038295,19.7368,149.5875,12.55711951,74717,Unknown,Unknown
17590,87027B,112.73843915,1.24e-06,0.0,8.5299,71.0031,232.7785,0.0007222,256.5479,103.484,14.17106587,96991,SL-16 R/B,Visual
17614,81053KH,112.7846224,3.673e-05,0.0,211.92,82.7852,44.8358,0.0044809,195.7804,193.3876,14.08338577,2849,Unknown,Unknown
17616,81053KK,112.95213955,1.201e-05,0.0,130.06,83.0404,300.6117,0.0118041,232.5687,282.7393,13.69393006,98464,Unknown,Unknown
17617,81053KL,112.84981222,9.16e-06,0.0,97.733,82.8583,72.1579,0.0173795,230.0259,158.1579,13.6676958,98492,Unknown,Unknown
17617,81053KL,113.87470855,9.06e-06,0.0,96.616,82.8582,71.3997,0.0173805,227.1761,161.067,13.66771542,98524,Unknown,Unknown
17618,81053KM,112.97136536,5.922e-05,0.0,326.71,82.8437,115.3336,0.0049423,354.5666,35.0323,14.10729306,3470,Unknown,Unknown
17620,81053KP,112.9509893,0.00011436,0.0,383.13,83.1708,80.4451,0.0022723,118.1736,242.1755,14.37090087,5319,Unknown,Unknown
17621,81053KQ,112.6896248,0.00013514,0.0,416.76,82.7826,208.3834,0.00339,134.9533,225.4418,14.40989096,4706,Unknown,Unknown
17624,81053KT,112.84604733,0.00011573,0.0,339.43,82.8406,70.9848,0.0015855,51.5581,337.8076,14.43704342,6322,Unknown,Unknown
17625,81053KU,112.93334993,3.558e-05,0.0,234.64,82.7851,104.3888,0.0044827,37.8643,322.5666,14.00979946,70968,Unknown,Unknown
17629,81053KY,113.86436639,1.603e-05,0.0,172.72,82.9828,314.5991,0.0159388,267.5639,154.7856,13.67553313,98162,Unknown,Unknown
17632,81053LB,113.11798397,1.457e-05,0.0,174.65,83.0824,144.879,0.0141332,304.4778,110.6443,13.62267346,97855,Unknown,Unknown
17637,81053LG,113.7442416,1.918e-05,0.0,222.05,83.0662,105.4035,0.0131095,320.3097,217.3412,13.65017001,97939,Unknown,Unknown
17638,81053LH,113.76028508,2.068e-05,0.0,216.08,82.9917,236.2249,0.0104508,317.142,204.7253,13.72467383,98769,Unknown,Unknown
17639,81053LJ,112.83252497,1.876e-05,0.0,223.2,82.9984,59.1904,0.0152878,241.2578,146.7523,13.62129265,97396,Unknown,Unknown
17642,81053LM,112.73638747,9.2e-05,0.0,294.26,82.8598,102.8004,0.003297,343.6241,16.3882,14.39220739,7624,Unknown,Unknown
17666,65027V,112.92336757,-1.53e-06,0.0,-55.66,90.2478,2.5459,0.003958,109.4675,12.7482,12.97083126,89532,Unknown,Unknown
17717,70025PF,112.79125995,0.00049113,0.0,321.67,99.9634,63.5999,0.0040909,201.297,158.6549,15.06850853,10150,Unknown,Unknown
17717,70025PF,113.78727365,0.00045663,0.0,298.54,99.9637,64.8872,0.0040938,198.1736,161.8023,15.06938938,12234,Unknown,Unknown
17725,70089DC,112.74787389,4.844e-05,0.0,139.02,62.7361,31.7942,0.0815128,50.3722,339.078,13.33882734,91835,Unknown,Unknown
17732,77121BP,112.89570269,3.571e-05,0.0,230.33,65.8074,289.7969,0.0157641,68.1623,293.6135,13.9822826,3132,Unknown,Unknown
17754,85079C,112.84295498,2.542e-05,0.0,64.37,74.0362,137.594,0.001642,310.3059,107.5961,14.51350961,7901,Unknown,Unknown
17755,82116D,112.67135593,2.3e-06,0.0,10.983,81.2529,77.6873,0.0070045,111.8645,310.6498,14.14626914,18546,Unknown,Unknown
17765,78026GX,112.70573207,2.44e-06,0.0,19.927,99.0306,208.8328,0.0041593,17.0559,147.0418,13.98666499,4117,Unknown,Unknown
17793,81053LP,112.83137506,1.003e-05,0.0,168.69,83.1499,55.0397,0.0266287,171.1484,219.0828,13.31918932,94126,Unknown,Unknown
17794,82055AL,113.81162871,3.932e-05,0.0,270.1,65.8168,268.7593,0.0039002,176.5209,183.6146,14.00157344,99373,Unknown,Unknown
17796,82055AN,112.71417089,2.366e-05,0.0,142.08,65.8199,73.1008,0.0032136,157.5216,266.2076,14.0849744,67224,Unknown,Unknown
17796,82055AN,113.01057515,2.344e-05,0.0,140.84,65.8199,72.3256,0.0032119,157.405,329.1165,14.08498898,67259,Unknown,Unknown
17799,82055AR,112.96615407,9.77e-06,0.0,77.636,65.8374,313.2125,0.0033756,261.619,214.9664,13.95605018,117,Unknown,Unknown
17800,82055AS,112.98088983,1.27e-06,0.0,23.041,65.8355,320.0244,0.0042281,281.5868,190.8305,13.70728371,97509,Unknown,Unknown
17804,82055AW,112.86043685,2.453e-05,0.0,164.49,65.8185,4.8163,0.0010106,19.0884,99.2508,14.02581336,99846,Unknown,Unknown
17804,82055AW,113.78609981,2.429e-05,0.0,162.91,65.8184,2.4194,0.001017,18.8736,92.942,14.02586062,99883,Unknown,Unknown
17805,82055AX,112.94817255,2.672e-05,0.0,176.69,65.8205,308.4313,0.0004136,64.3108,83.7633,14.03227212,99975,Unknown,Unknown
17807,82055AZ,112.98626274,1.224e-05,0.0,120.64,65.8303,73.8686,0.0052825,181.2038,241.642,13.81749711,98144,Unknown,Unknown
17842,86030C,112.97569299,2.814e-05,0.0,75.361,74.0213,298.963,0.0016168,174.5275,337.4973,14.48625147,538,Unknown,Unknown
17843,86030D,112.93231902,2.806e-05,0.0,74.558,74.0303,300.3955,0.0013975,138.6324,221.5897,14.49015267,4415,Unknown,Unknown
17844,86101K,112.90291788,1.773e-05,0.0,99.38,82.5056,278.54,0.0017704,49.9669,102.2861,14.10083927,95891,Unknown,Unknown
17872,76092F,112.83282988,-1.27e-06,0.0,0.0,4.5472,276.4074,0.0016702,183.8063,128.0603,1.00322593,11470,SL-12 R/B(2),Gpz Plus
17873,79035E,112.77898142,-8.2e-07,0.0,0.0,6.2769,286.6933,0.0026471,238.9253,131.813,1.00203165,18096,SL-12 R/B(2),Gpz Plus
17875,84090F,112.78480241,7.2e-07,0.0,0.0,8.6113,309.4029,0.0016809,157.0756,222.9022,1.01261221,15261,Unknown,Unknown
17912,87038B,112.66236686,1.091e-05,0.0,12.479,82.5019,239.0732,0.0020387,142.0754,218.1903,14.84979005,3158,SL-14 R/B,Visual
17912,87038B,113.80787315,1.065e-05,0.0,12.17,82.5021,237.9951,0.0020463,138.4775,221.8,14.84981401,5283,SL-14 R/B,Visual
17939,79087C,112.77318347,6e-08,0.0,0.0,6.3843,287.943,0.0039955,348.7187,271.3141,1.00496614,4321,SL-12 R/B(2),Gpz Plus
17973,87041A,112.69902776,3.41e-06,0.0,20.212,70.9006,351.1791,0.0030044,147.744,212.5527,14.1446683,95819,COSMOS 1844,Visual
17974,87041B,112.97214802,2.8e-07,0.0,3.7403,71.0101,348.972,0.0014932,327.1442,127.8657,14.1758175,96263,Unknown,Unknown
17974,87041B,113.11661162,1.9e-07,0.0,3.3014,71.01,348.6676,0.0014921,326.8978,145.1321,14.17581778,96289,Unknown,Unknown
17997,87043A,112.95950994,0.00030954,0.0,149.53,63.2937,327.9364,0.0753554,100.0201,268.6675,13.97854482,4741,Unknown,Unknown
17998,87043B,112.78930664,4.542e-05,0.0,133.41,63.3152,256.2036,0.0725873,111.6594,256.331,13.49970655,29447,Unknown,Unknown
18009,87043E,113.0618868,0.00014339,0.0,82.53,63.2909,87.5033,0.0830811,97.069,272.5474,13.77812077,28739,Unknown,Unknown
18025,87043H,112.93281628,0.00016548,0.0,86.357,63.2884,88.5929,0.0831594,95.0135,274.6263,13.79952119,29364,Unknown,Unknown
18095,87049A,112.92471016,2.99e-06,0.0,11.626,74.0365,105.7651,0.0015716,226.4739,133.5108,14.3396545,97965,Unknown,Unknown
18096,87049B,112.95239219,4.24e-06,0.0,14.933,74.0435,358.6581,0.0021814,188.3526,171.7268,14.37736197,98338,Unknown,Unknown
18113,87051A,112.94532529,1.6e-07,0.0,22.291,74.0038,317.941,0.001714,210.9157,149.0883,12.44878477,72013,Unknown,Unknown
18113,87051A,113.02568116,1.6e-07,0.0,22.121,74.0038,317.835,0.0017138,210.7994,149.205,12.44878477,72037,Unknown,Unknown
18114,87051B,112.79834591,-3e-08,0.0,9.0495,74.0032,245.1054,0.0005901,92.5537,59.1071,12.47011515,72310,Unknown,Unknown
18115,87051C,112.66873118,-9e-08,0.0,4.5003,74.004,183.3192,0.0014556,331.6225,184.1232,12.48820077,72558,Unknown,Unknown
18117,87051E,112.97359123,-7e-08,0.0,6.033,74.005,55.638,0.0029449,155.3464,272.4497,12.52524062,73074,Unknown,Unknown
18119,87051G,113.75555252,1.2e-07,0.0,17.389,74.002,293.3725,0.0048317,12.5979,359.0522,12.56032473,73586,Unknown,Unknown
18120,87051H,112.74100741,-1.4e-07,0.0,1.4205,74.0042,228.2648,0.0057621,290.2778,221.788,12.57947108,73813,Unknown,Unknown
18120,87051H,113.77535302,-2.1e-07,0.0,-2.5626,74.0043,226.8676,0.0057643,288.7121,225.9265,12.57947119,73850,Unknown,Unknown
18121,87051J,112.97154863,-2.1e-07,0.0,-6.1508,74.0103,349.2571,0.0131677,9.6833,96.7262,12.225912,68922,Unknown,Unknown
18121,87051J,113.05311169,-2.3e-07,0.0,-8.0282,74.0103,349.1541,0.0131683,9.5639,95.7147,12.22591174,68946,Unknown,Unknown
18122,87052A,112.8402253,-5e-07,0.0,3.3829,65.0117,39.3506,0.0058441,318.9627,40.7043,13.84940648,91460,Unknown,Unknown
18122,87052A,113.77895627,-5.1e-07,0.0,3.2742,65.0119,36.9171,0.0058507,318.7214,40.9431,13.84940747,91491,Unknown,Unknown
18123,87053A,112.95624359,1.71e-06,0.0,10.218,98.7314,299.9484,0.0011385,292.2355,67.7613,14.19442065,95721,Unknown,Unknown
18123,87053A,113.80212175,1.63e-06,0.0,9.8234,98.7313,300.7821,0.001137,289.519,70.4758,14.19442409,95757,Unknown,Unknown
18129,87054A,112.96415292,1e-06,0.0,9.1429,82.9224,273.925,0.0012584,46.8335,67.9835,13.73221679,89586,Unknown,Unknown
18130,87054B,112.89580983,1.1e-06,0.0,9.6644,82.9268,214.3344,0.0015414,269.0875,90.8516,13.76916912,90028,Unknown,Unknown
18130,87054B,112.89580983,1.1e-06,0.0,9.6644,82.9268,214.3344,0.0015414,269.0875,90.8516,13.76916912,90028,Unknown,Unknown
18131,87054C,112.88344641,3.85e-06,0.0,38.587,82.9151,264.0546,0.0030989,39.566,124.9303,13.75149452,89536,Unknown,Unknown
18152,87055A,112.65941823,0.00012726,0.0,50.575,82.4918,10.8832,0.0012085,70.8315,289.4229,15.25120299,4082,Unknown,Unknown
18152,87055A,113.70917584,0.00012198,0.0,48.434,82.4915,9.8319,0.001189,68.1275,292.1226,15.25148786,6212,Unknown,Unknown
18153,87055B,113.77306116,9.05e-06,0.0,10.239,82.4964,290.476,0.0020581,355.5089,4.5939,14.85237874,4353,SL-14 R/B,Visual
18161,87057B,112.92190889,3.8e-07,0.0,2.2854,82.9295,98.0609,0.00303,207.4302,171.1418,13.7735697,87852,Unknown,Unknown
