NORAD_ID,Int_Designator,Epoch_Day,First_Derivative,Second_Derivative,BSTAR,Inclination,RAAN,Eccentricity,Argument_of_Perigee,Mean_Anomaly,Mean_Motion,Revolution_Number,Name,Group
22600,93016J,121.90801794,1.26e-06,0.0,14.27,70.9133,269.069,0.0157176,78.8789,24.8889,13.82413541,61900,Unknown,Unknown
22610,93016U,121.59163159,3.6e-07,0.0,7.8798,71.0003,188.6612,0.0213092,169.1604,191.4197,13.67865658,60261,Unknown,Unknown
22612,93016W,121.70172912,8.838e-05,0.0,289.09,70.9751,101.8582,0.0067084,184.6037,354.5687,14.37428935,64785,Unknown,Unknown
22652,93030G,121.79347414,4.7e-07,0.0,20.014,82.5891,226.7735,0.0008577,147.8891,22.7214,12.63189762,47433,Unknown,Unknown
22802,93059A,121.90507933,-1.89e-06,0.0,-7.4265,70.93,37.4594,0.0025703,234.4485,125.424,14.1357271,63142,Unknown,Unknown
22877,93068A,120.41498973,-1e-06,0.0,0.0,55.5557,351.7018,0.0008353,120.8342,46.8935,1.8854089,22866,Unknown,Unknown
22911,93073A,121.50291156,-1.07e-06,0.0,0.0,14.257,5.4692,0.0004326,239.4954,48.061,1.00266808,11378,SOLIDARIDAD 1,Gpz Plus
22988,94009A,121.29489654,-2.08e-06,0.0,0.0,17.0036,32.1093,0.0001864,340.806,222.7319,1.00272288,2751,USA 99 (MILSTAR-1 1),Active
23016,94013A,121.82487193,6.8e-07,0.0,0.0,12.4157,25.3518,0.0001831,304.4258,243.8958,0.99218871,11313,Unknown,Unknown
23038,88077H,121.34261075,3.202e-05,0.0,352.98,26.5626,211.8429,0.6832387,126.4374,317.3859,2.80023826,5501,Unknown,Unknown
23159,89061N,121.59550214,0.00053963,0.0,1264.8,56.9527,241.0433,0.1764821,335.3577,17.2022,11.51786745,21073,Unknown,Unknown
23208,94050F,121.7997528,5e-08,0.0,0.0,65.4193,214.2222,0.0036632,201.1888,160.3051,2.13430267,23945,Unknown,Unknown
23237,92021G,121.89866447,1.3e-07,0.0,615.39,3.7632,54.1642,0.705766,20.6116,169.2472,2.25038017,25669,Unknown,Unknown
23240,92021K,121.6069955,-1.4e-06,0.0,0.0,3.6476,272.775,0.6985022,324.7175,316.6486,2.23413226,25489,ARIANE 44L+ DEB,Gpz Plus
23242,92021M,121.88346041,-1.77e-06,0.0,76.044,3.4915,108.8668,0.7037251,266.7617,81.9698,2.24646847,25355,Unknown,Unknown
23243,89027C,121.33068738,-5.69e-06,0.0,-574.26,2.3883,253.4094,0.7194195,64.8454,351.1348,2.22827992,25162,ARIANE 2 DEB,Gpz Plus
23245,92021P,121.45024478,-5.7e-07,0.0,0.0,3.0916,182.9056,0.6988155,128.8843,317.4119,2.25089971,24185,Unknown,Unknown
23250,94057D,121.80966395,0.00026243,0.0,340.39,98.0835,153.1078,0.0005814,99.4064,15.2792,14.80726117,60688,Unknown,Unknown
23270,94060D,121.68501405,-4.1e-07,0.0,0.0,14.3853,353.1591,0.0008448,139.5354,44.8914,1.00053313,11142,SL-12 R/B(2),Gpz Plus
23282,92093JG,121.91793544,0.00018301,0.0,419.18,71.1751,296.8129,0.0054289,272.233,216.5283,14.54701417,61476,Unknown,Unknown
23294,85118R,120.21573047,5.19e-06,0.0,145.4,65.1189,205.0493,0.5387339,61.793,7.5218,4.70662501,52696,Unknown,Unknown
23411,94078A,121.79864272,-3e-08,0.0,10.744,73.6167,356.559,0.0029389,221.4159,207.0578,12.40857743,37827,Unknown,Unknown
23412,94078B,121.76025832,-1.5e-07,0.0,1.4373,73.6187,350.5185,0.00436,172.7466,252.2176,12.41005623,37856,Unknown,Unknown
23413,94079A,121.03308669,-2.05e-06,0.0,0.0,13.422,19.6776,0.002311,28.8767,182.803,0.98582313,10993,Unknown,Unknown
23445,94086E,121.83532067,4.7e-07,0.0,20.999,82.5741,247.7485,0.0011943,60.8381,107.901,12.60549147,39634,Unknown,Unknown
23446,94086F,121.78462286,4.7e-07,0.0,20.202,82.5734,222.9077,0.0004362,43.0696,75.0312,12.62191256,39814,Unknown,Unknown
23492,94085Q,121.22007782,7.2e-07,0.0,308.48,64.9497,206.6583,0.01836,244.2175,141.3558,11.31168646,25359,Unknown,Unknown
23494,94085S,121.91157366,8.321e-05,0.0,14840.0,64.9322,14.7684,0.0177884,111.9401,334.1965,11.66871597,26949,Unknown,Unknown
23564,94085V,121.35151936,-3.2e-07,0.0,27.271,64.9925,98.2803,0.0189498,167.6184,342.9753,11.34882406,24231,Unknown,Unknown
23604,95032B,121.67910393,7.2e-07,0.0,6.0129,82.9058,177.2837,0.0025015,150.6284,209.6284,13.74512973,49598,Unknown,Unknown
23613,95035B,121.63586425,-2.13e-06,0.0,0.0,13.549,351.0216,0.0028343,71.6819,110.8868,1.00274809,10902,TDRS 7,Active
23615,95035D,120.01786731,-3.1e-06,0.0,0.0,15.9518,345.3374,0.0010792,166.0633,18.7856,1.00494612,10937,IUS R/B(2),Gpz Plus
23649,95043A,121.52366182,4.4e-07,0.0,0.0,12.5201,20.2808,0.0014867,60.1651,206.7343,0.99145421,10777,Unknown,Unknown
23653,95045A,121.47737682,-3.33e-06,0.0,0.0,14.4277,355.8325,0.0005444,234.3093,296.4302,1.00316962,10865,COSMOS 2319,Gpz Plus
23656,95045D,120.88462436,-9e-07,0.0,0.0,14.4789,356.1367,0.0018744,49.6696,127.2691,1.00181738,10852,SL-12 R/B(2),Gpz Plus
23657,95046A,121.88884411,3.454e-05,0.0,33.014,82.5246,73.3725,0.0017534,261.7863,98.1369,14.9287393,60489,Unknown,Unknown
23712,95060A,121.41117002,-3e-07,0.0,0.0,13.9217,6.7595,0.0003413,9.4883,231.3654,1.00269679,2751,USA 115 (MILSTAR-1 2),Active
23717,95063A,121.28560644,8.5e-07,0.0,0.0,14.3552,5.6758,0.0006655,335.59,198.0307,0.99884324,10755,GALS 2,Gpz Plus
23811,83078C,120.9728105,4.14e-05,0.0,355.48,63.4158,350.313,0.4880922,247.3643,55.0191,5.64938489,11461,Unknown,Unknown
23812,83078D,121.2566108,6.51e-06,0.0,101.63,63.6231,202.8224,0.3905362,244.9381,70.0081,7.15359188,15365,Unknown,Unknown
23842,96021A,121.67206889,-1.41e-06,0.0,0.0,4.3627,78.795,5.5e-05,304.5721,84.3102,0.99121129,10601,Unknown,Unknown
23846,96022A,121.8272177,2.1e-07,0.0,0.0,11.8295,31.2743,0.0017363,194.5356,0.6739,0.98644156,10604,Unknown,Unknown
24286,96049B,121.24977896,9.996e-05,0.0,72.028,82.9429,196.4738,0.1686076,337.3459,16.0891,11.9435485,19214,Unknown,Unknown
24298,96051B,121.91266957,-1.99e-06,0.0,-8.0898,70.7688,115.0421,0.0017851,239.6752,120.2602,14.12426803,47788,SL-16 R/B,Visual
24299,96051C,121.54725924,1.49e-06,0.0,17.428,71.036,164.8939,0.0191687,244.7543,113.3585,13.75733802,43836,Unknown,Unknown
24303,96051G,121.57487513,1.1e-07,0.0,3.2891,71.1053,161.8081,0.0072523,260.8745,209.9073,14.08353568,47300,Unknown,Unknown
24594,94029YW,121.74044859,0.00010986,0.0,238.23,81.462,29.8373,0.0465499,60.0555,304.5991,14.07408508,44990,Unknown,Unknown
24652,96063A,121.29667529,-9.5e-07,0.0,0.0,9.6964,52.5459,0.0002552,32.7096,154.1966,0.99409499,10435,Unknown,Unknown
24653,96063B,121.89284348,9.2e-07,0.0,0.0,11.6405,32.005,0.0004011,178.4177,10.2775,0.99653929,10407,AFRICASAT-2 (MEASAT-2),Gpz Plus
24654,96063C,121.57572062,9.82e-06,0.0,210.54,3.8617,164.8518,0.7104946,189.5222,141.4945,2.43483092,24291,Unknown,Unknown
24675,96070B,121.7366486,-1.96e-06,0.0,0.0,22.704,279.3019,0.7002238,125.7263,355.167,2.22633422,23081,ATLAS 2A CENTAUR R/B,Gpz Plus
24712,86026G,121.24529313,4.676e-05,0.0,1500.2,9.0315,63.6002,0.6547158,91.0343,338.7605,3.10616635,29801,Unknown,Unknown
24732,97007A,121.52822385,-2.53e-06,0.0,0.0,11.6497,32.4751,0.0010337,289.4925,57.799,0.98908689,10297,Unknown,Unknown
24773,97017B,121.907005,9.8e-07,0.0,8.8322,82.9242,41.6982,0.0023305,220.6089,210.194,13.73915067,40571,Unknown,Unknown
24810,97025C,121.74606631,-8e-07,0.0,0.0,19.8724,316.1138,0.6959094,331.4186,294.6023,2.16107504,22074,DELTA 2 R/B(2),Gpz Plus
24843,97028G,121.47163263,-1.13e-06,0.0,-74.225,63.3197,144.0791,0.1059395,40.9401,70.6072,11.10025265,12906,Unknown,Unknown
24894,97041A,121.4174848,-1.79e-06,0.0,0.0,14.3731,0.8861,0.0163229,289.5829,243.1075,1.00275833,10150,COSMOS 2345,Gpz Plus
24901,97042A,121.50743071,5e-07,0.0,0.0,10.3746,46.2202,8.78e-05,263.9279,308.1313,0.99260193,10112,Unknown,Unknown
24920,97047A,121.72925007,4.81e-06,0.0,21.784,69.9539,223.1911,0.0019836,123.5171,236.785,14.27687378,44022,FORTE,Satnogs
24959,66077R,121.1410455,-6.549e-05,0.0,-38485.0,87.6352,182.5094,0.1789474,88.2973,313.9951,8.986006,50613,Unknown,Unknown
24985,94029ACT,121.12848375,2.389e-05,0.0,73.876,81.5129,171.8219,0.0612822,313.3266,41.8309,13.67741175,54280,Unknown,Unknown
25026,97066D,121.52978233,3.8e-07,0.0,48.25,7.653,226.7014,0.6524514,26.6317,119.7399,3.08291913,30981,Unknown,Unknown
25030,97067A,121.35025262,1.6e-07,0.0,0.0,55.5973,187.342,0.0020712,256.4392,176.0734,1.884377,19892,Unknown,Unknown
25071,97076A,121.54649743,-2.9e-07,0.0,0.0,8.5561,58.7333,0.0005479,141.6572,59.57,0.99038177,10032,Unknown,Unknown
25110,97083A,121.35745049,8.1e-07,0.0,0.0,12.7311,20.6189,0.0007556,23.8024,163.5547,1.00170577,10028,INTELSAT 804 (IS-804),Gpz Plus
25112,97084A,121.8137703,2.683e-05,0.0,79.125,45.013,230.453,0.000482,0.3153,359.7701,14.45668016,43483,ORBCOMM FM08,Orbcomm
25214,87068AR,121.87843101,3.465e-05,0.0,195.0,82.5424,85.4601,0.000365,323.8289,100.4348,14.10187603,38683,Unknown,Unknown
25258,98016A,121.75753965,-1.61e-06,0.0,0.0,10.6343,25.1218,0.0004421,256.8248,287.8246,1.00398871,9945,UFO 8 (USA 138),Gpz Plus
25279,89062E,121.67269216,2.239e-05,0.0,363.73,7.1319,224.0046,0.701593,154.7456,269.7631,2.55179507,25347,Unknown,Unknown
25311,98024A,120.63493069,-1.53e-06,0.0,0.0,9.7583,55.0414,0.00259,288.9889,285.6539,0.97395216,9790,Unknown,Unknown
25315,98025A,121.82099659,-1.15e-06,0.0,0.0,13.8118,6.8028,0.0006476,154.8698,68.6952,1.00258773,9892,COSMOS 2350,Gpz Plus
25318,98025D,121.85269024,-3.58e-06,0.0,0.0,13.8353,6.8351,0.0031706,122.6384,148.9396,1.00045554,9870,SL-12 R/B(2),Gpz Plus
25366,98036D,121.79409377,2.9e-07,0.0,16.222,82.5909,224.4669,0.0352786,341.7648,132.8188,12.2180831,19877,Unknown,Unknown
25367,98036E,121.70843859,3.1e-07,0.0,17.927,82.5839,211.203,0.0355274,319.5186,37.9937,12.22415474,19937,Unknown,Unknown
25368,98036F,121.70142538,6.1e-07,0.0,40.822,82.5903,205.3472,0.0354939,278.0431,78.0515,12.23373612,20030,Unknown,Unknown
25407,98045B,121.43909713,1.77e-06,0.0,11.378,71.0091,118.2006,0.0006289,158.0267,202.1127,14.16137437,38316,SL-16 R/B,Visual
25454,87068CC,121.38291815,0.00040691,0.0,926.95,82.1504,106.7833,0.0045186,115.1398,245.4498,14.55010052,58273,Unknown,Unknown
25461,98049B,121.56908479,0.00051034,0.0,371.21,4.1498,315.5129,0.6173745,106.736,325.9131,3.82803696,28779,Unknown,Unknown
25465,98050D,121.77448132,-6.5e-07,0.0,0.0,14.1193,118.9872,0.4998821,358.0683,191.1148,1.82826927,17815,SL-12 R/B(2),Gpz Plus
25475,98053A,121.72848815,1.383e-05,0.0,50.724,45.007,129.4894,0.0003071,304.5125,55.5433,14.37253602,39089,ORBCOMM FM21,Orbcomm
25476,98053B,121.5208483,1.767e-05,0.0,62.217,45.0053,125.6964,0.0004677,321.3618,38.6896,14.3826037,39091,ORBCOMM FM22,Orbcomm
25477,98053C,121.4569505,1.558e-05,0.0,56.342,45.0069,132.9624,0.0003962,311.5171,48.5337,14.37423642,39098,ORBCOMM FM23,Orbcomm
25479,98053E,121.73131671,1.763e-05,0.0,62.447,45.0051,127.6094,0.000509,341.5431,18.5232,14.37957767,39105,ORBCOMM FM25,Orbcomm
25480,98053F,121.71269664,1.661e-05,0.0,60.212,45.0055,123.8247,0.0005959,7.2708,352.8225,14.37037923,39106,ORBCOMM FM26,Orbcomm
25522,98065A,121.67433757,-2.17e-06,0.0,0.0,8.09,67.87,0.0282321,294.9776,245.405,0.95186369,9545,Unknown,Unknown
25526,66040D,121.43162169,4.491e-05,0.0,454.14,100.5749,184.0567,0.0045603,99.2904,278.491,13.77311487,60979,Unknown,Unknown
25561,98071B,121.87041328,4.86e-05,0.0,38.824,69.9129,273.0389,0.0006259,188.3228,171.7829,15.00887635,43427,Unknown,Unknown
25585,98075A,121.16142157,-2.44e-06,0.0,0.0,11.683,33.8689,0.0015015,157.0738,37.9614,0.99154633,9591,Unknown,Unknown
25593,98077A,121.30504675,-6e-08,0.0,0.0,64.0632,74.6379,0.0030571,51.1149,329.7092,2.13102758,20496,Unknown,Unknown
25650,99012B,121.61023486,-5.3e-07,0.0,42.01,52.0018,297.5537,0.0001346,193.4191,166.661,11.96672719,17295,GLOBALSTAR M041,Globalstar
25657,99013A,121.79993728,-1.24e-06,0.0,0.0,8.8621,58.8424,0.0004455,1.8561,18.1576,0.98872354,9551,Unknown,Unknown
25660,99013D,121.94984963,-8.7e-07,0.0,0.0,12.6511,135.9836,0.4537045,25.2253,136.48,1.74922477,16689,SL-12 R/B(2),Gpz Plus
25669,99017A,121.47355975,1.31e-06,0.0,75.659,28.5399,207.5148,0.7118004,273.7553,14.8096,2.33030868,865,Unknown,Unknown
25678,99019C,121.5936937,-7.2e-07,0.0,16.72,51.9939,150.6899,0.000617,310.2205,200.0436,11.90249438,16575,GLOBALSTAR M044,Globalstar
25684,85118X,121.78579424,4.581e-05,0.0,939.35,64.8745,123.8696,0.5175955,54.6376,343.473,5.07762599,47964,Unknown,Unknown
25693,99021A,121.74628356,1.033e-05,0.0,14.05,64.5546,254.9052,0.0048273,271.9598,87.598,14.83620943,40610,Unknown,Unknown
25847,99036A,121.25800454,1.19e-06,0.0,-5967.4,63.5133,198.145,0.683477,280.4038,14.7675,2.00641249,18915,MOLNIYA 3-50,Molniya
25850,99036D,121.48281601,9.88e-06,0.0,2923.0,63.6893,248.5585,0.7094074,283.9386,11.9867,1.96693293,18540,SL-6 R/B(2),Gpz Plus
25851,99037A,121.5278134,-9.9e-07,0.0,-134.51,51.9916,159.0213,0.0014103,265.1121,206.1003,11.04538212,9111,GLOBALSTAR M035,Globalstar
25853,99037C,121.41045217,-6.8e-07,0.0,9.6013,51.9763,153.7356,7.48e-05,150.9192,209.166,11.42204594,12706,GLOBALSTAR M051,Globalstar
25865,99039F,121.84855057,1.026e-05,0.0,30.571,97.8221,63.7966,0.0177943,253.037,167.7283,14.36279193,34700,Unknown,Unknown
25875,99041D,121.87684617,-5.3e-07,0.0,30.811,51.9644,331.1561,0.0062936,331.615,28.1288,12.50582024,18441,GLOBALSTAR M028,Globalstar
25968,99063B,121.93380882,0.00369137,-0.017339,220.13,26.8163,67.0655,0.3798024,85.2548,316.1311,7.98114816,41081,Unknown,Unknown
25977,99064A,121.74323982,2.223e-05,0.0,25.875,98.2001,9.6615,0.0001875,52.1077,308.0306,14.8635083,37020,HELIOS 1B,Visual
25981,99065B,121.88790825,1.681e-05,0.0,60.727,45.0229,302.3526,0.0004413,162.4875,197.6126,14.37154091,32831,ORBCOMM FM31,Orbcomm
26098,00013A,121.33426483,-3.4e-07,0.0,0.0,12.5826,26.1934,0.0008015,30.6113,157.1433,0.98255899,9133,Unknown,Unknown
26106,00015A,121.43618583,2.8e-07,0.0,11.156,65.1105,294.1387,0.548675,286.7293,21.9857,4.61242625,41928,Unknown,Unknown
26125,99057M,121.56195404,2.344e-05,0.0,102.03,99.2526,142.5223,0.0241327,355.8797,128.0865,14.10700058,28477,Unknown,Unknown
26126,99057N,121.81742171,2.072e-05,0.0,58.62,98.6803,163.4842,0.0095071,334.1016,81.0872,14.44106666,31643,Unknown,Unknown
26127,99057P,121.87695763,0.00016322,0.0,209.63,98.4082,266.9501,0.0069426,342.0794,120.4436,14.79567172,32368,Unknown,Unknown
26128,99057Q,121.90410866,0.00012735,0.0,100.3,98.671,273.1925,0.0022199,275.8124,235.7141,15.00769085,35371,Unknown,Unknown
26129,99057R,121.83647761,1.481e-05,0.0,106.64,99.0285,332.7512,0.0438119,138.6153,224.9067,13.60446179,24225,Unknown,Unknown
26142,99057AE,121.7130992,8.12e-06,0.0,50.988,98.7745,23.5996,0.0297899,181.9706,238.3728,13.87278944,26739,Unknown,Unknown
26181,99057BT,121.776453,1.423e-05,0.0,28.175,98.71,315.1067,0.0012941,303.0794,71.1811,14.63955169,33735,Unknown,Unknown
26199,99057CM,121.88762921,8.346e-05,0.0,149.02,98.3843,182.1733,0.0068242,101.4856,313.5493,14.65681896,32573,Unknown,Unknown
26235,99057DZ,121.87712311,0.00040967,0.0,281.48,98.4714,250.5484,0.0018455,220.7071,258.6032,15.05680333,34191,Unknown,Unknown
26260,99057EW,121.85546138,0.00011221,0.0,179.69,98.3706,190.7744,0.0062708,221.508,138.1354,14.7060129,32363,Unknown,Unknown
26262,99057EY,121.86454273,0.00012072,0.0,178.08,98.3495,201.9683,0.0043858,21.6348,75.4422,14.7480189,32702,Unknown,Unknown
26375,00030B,121.89883949,5.017e-05,0.0,41.015,68.9531,11.9962,0.0609929,201.0049,156.5005,14.13834792,26096,Unknown,Unknown
26384,00033A,121.86656382,1.533e-05,0.0,26.063,97.7975,108.6474,0.0012112,226.8703,133.1492,14.70424907,32849,Unknown,Unknown
26386,00033C,121.73873502,2.229e-05,0.0,34.966,97.7303,121.7603,0.0011013,147.4966,212.6923,14.73548574,32970,Unknown,Unknown
26387,00033D,121.85288326,1.829e-05,0.0,29.157,97.7919,103.8904,0.002574,139.8785,220.433,14.72893856,33012,Unknown,Unknown
26449,99057KW,121.85705796,2.574e-05,0.0,65.299,98.5579,177.9583,0.0080264,53.1342,6.2302,14.49781197,31895,Unknown,Unknown
26477,00049A,121.76433904,-3.5e-07,0.0,0.0,13.7343,11.0828,0.0002407,76.5187,111.8313,1.00336249,9036,RADUGA-1 5,Raduga
26483,00051A,121.88927384,-5.7e-07,0.0,0.0,66.7802,50.6238,0.019781,248.8273,294.3171,1.64981355,11103,Unknown,Unknown
26486,00051D,121.50906215,-5.5e-07,0.0,0.0,63.1929,265.9389,0.6963492,278.3414,36.6878,1.45766029,13122,SL-12 R/B(2),Gpz Plus
26487,00052A,121.93517133,-8.3e-07,0.0,0.0,10.4676,49.6499,0.0010875,290.5941,251.2803,0.9818015,8931,Unknown,Unknown
26535,79104R,121.24348605,0.00016406,0.0,1279.0,19.7292,154.4602,0.5888154,183.6527,168.6708,4.11911269,33848,Unknown,Unknown
26583,00067D,120.71634623,-1.9e-07,0.0,0.0,18.805,319.4508,0.550788,284.4184,22.6719,1.93854694,17367,SL-12 R/B(2),Gpz Plus
26601,87020DT,121.62026856,3e-08,0.0,15.146,73.6022,236.524,0.0027878,117.0875,263.9422,12.41286425,22901,Unknown,Unknown
26611,00072D,121.73552394,3.21e-06,0.0,176.61,5.914,147.6006,0.7356099,269.1859,14.3356,2.03397596,18173,STRV 1D,Gpz Plus
26666,01002A,121.70210485,-2.15e-06,0.0,0.0,7.9483,65.8766,0.0010615,313.0627,251.5493,0.98209601,8838,Unknown,Unknown
26695,01005B,121.02573505,-2.41e-06,0.0,0.0,11.6933,20.91,0.0004478,204.0351,350.9126,0.99150766,8852,Unknown,Unknown
26696,01005C,121.63738002,9.029e-05,0.0,422.7,7.0596,266.8801,0.6919948,124.326,320.8935,2.72356225,21836,Unknown,Unknown
26703,01007B,121.8789001,3.303e-05,0.0,23.492,97.7026,135.9425,0.0008272,332.0141,28.0639,15.05339383,31899,Unknown,Unknown
26715,01009A,121.38794689,1e-06,0.0,0.0,11.0923,22.1772,0.0034613,178.6469,8.4528,1.00325775,2751,USA 157 (MILSTAR-2 2),Active
26726,89006D,121.76677587,-1.12e-06,0.0,23.735,7.8697,257.9075,0.7157791,84.138,9.8088,2.2761327,20183,Unknown,Unknown
26732,65027BF,121.12562509,4.69e-06,0.0,161.71,90.2529,1.6619,0.0061606,183.0525,330.9523,12.9563888,44180,Unknown,Unknown
26745,01015A,121.81294723,-2.65e-06,0.0,0.0,12.652,6.9409,0.0235415,283.3468,279.8846,1.03822622,9125,GSAT-1,Gpz Plus
26766,01019A,121.90392619,-1.6e-07,0.0,0.0,8.0922,63.4431,0.0004054,329.1923,218.9344,1.00271959,8780,INTELSAT 10 (IS-10),Intelsat
26769,01019D,121.64127402,-1.33e-06,0.0,0.0,18.2274,45.0385,0.5160793,283.9112,342.8651,1.86700128,16345,BLOCK DM R/B,Gpz Plus
26786,81016J,121.38572438,-1.93e-06,0.0,0.0,70.1137,40.426,0.5767062,335.7321,5.5043,2.0515983,21627,Unknown,Unknown
26792,92009D,121.18100277,0.00010779,0.0,55.932,34.468,7.1042,0.4417325,313.454,17.3491,6.70377968,56395,Unknown,Unknown
26794,91015L,121.89353853,8.44e-06,0.0,917.47,7.6414,227.7902,0.6641605,182.5381,149.8009,2.89448054,26709,Unknown,Unknown
26812,88109P,121.34532829,-1.25e-06,0.0,0.0,7.0317,308.5077,0.7015975,301.5127,327.2203,2.21699239,21534,ARIANE 44LP DEB,Gpz Plus
26832,75052KL,120.89388369,9e-07,0.0,63.571,99.6323,181.9993,0.061954,306.3942,232.5562,12.21428056,41218,Unknown,Unknown
26836,75052KQ,121.41967801,9.8e-07,0.0,30.341,99.86,193.1655,0.0105513,129.5727,292.6789,13.26988369,22026,Unknown,Unknown
26837,75052KR,120.31552223,3.2e-07,0.0,17.379,99.706,332.5247,0.0282507,115.3047,304.746,13.05421318,19790,Unknown,Unknown
26848,75124C,121.83968793,2.67e-06,0.0,14.414,81.2753,253.1666,0.0012214,55.1749,305.0569,14.10009845,30139,Unknown,Unknown
26851,92058E,121.19801947,0.00033581,0.0,70.453,34.8382,93.5376,0.3680027,83.6253,316.1679,8.12420721,62796,Unknown,Unknown
26853,01025A,121.43414399,5e-07,0.0,0.0,7.1702,68.6972,0.0005041,317.608,236.0851,0.9903521,8740,Unknown,Unknown
26863,01029A,121.35236559,-6.8e-07,0.0,0.0,14.5583,9.5695,0.0013102,167.1725,3.1383,0.99293194,8800,Unknown,Unknown
26871,01031A,121.69332993,-2.04e-06,0.0,0.0,11.4346,40.6553,0.0006929,307.0234,235.1384,0.99136959,8665,GOES 12,Goes
26936,01045A,121.29321819,-8.9e-07,0.0,0.0,14.218,17.6396,0.0017723,197.7804,32.5736,0.97744222,8455,RADUGA-1 6,Raduga
26964,77047E,121.11466072,-1.134e-05,0.0,0.0,63.5087,349.1154,0.7139205,34.4493,355.9024,2.02663209,56910,COSMOS 917 DEB,Gpz Plus
27056,01058B,121.91207963,2e-07,0.0,5.137,82.533,122.8972,0.000749,83.8706,292.8801,12.60555133,7412,COSMOS 2385,Active
27058,01058D,121.71150912,9e-08,0.0,-0.64385,82.5303,105.841,0.000256,183.2486,176.8588,12.62074853,7537,Unknown,Unknown
27061,01058G,121.81037238,2.9e-07,0.0,11.957,82.5476,193.967,0.00425,312.1062,185.8285,12.53951017,6851,Unknown,Unknown
27124,01049BU,121.88808483,4.868e-05,0.0,50.32,98.1031,173.3807,0.0028832,321.3473,90.4772,14.90309151,25850,Unknown,Unknown
27168,02001A,121.96734435,2.3e-07,0.0,0.0,10.6895,24.2455,0.0100024,6.3044,196.7324,1.00269742,2752,USA 164 (MILSTAR-2 3),Active
27369,02003C,121.47236825,-4.2e-07,0.0,0.0,24.1575,281.5722,0.6884588,6.0953,359.0536,2.371908,20073,Unknown,Unknown
27441,02029A,121.0518347,-8.4e-07,0.0,0.0,10.9365,39.6311,0.0003966,82.3069,132.3878,0.99206075,8363,Unknown,Unknown
27444,02029D,120.55732177,-3.28e-06,0.0,0.0,13.9046,13.0419,0.0011352,27.9214,163.9776,0.99274415,8298,Unknown,Unknown
27445,02030A,121.58590728,-1.59e-06,0.0,0.0,2.6701,83.1972,0.0002728,49.2787,203.3547,1.00271351,8382,GALAXY 3C (G-3C),Intelsat
27491,98043L,121.90690991,1.26e-06,0.0,13.931,99.1311,218.8155,0.020432,314.5181,43.9433,13.80168175,34951,Unknown,Unknown
27493,99057MN,121.95834699,1.673e-05,0.0,43.836,98.5955,167.405,0.0074268,348.5417,131.6265,14.49047849,29163,Unknown,Unknown
27499,02038A,121.09906207,-1.74e-06,0.0,0.0,7.558,67.1165,0.0003245,297.1347,247.6723,0.99326217,8278,Unknown,Unknown
27500,02038B,121.0350942,0.00050232,0.0,279.36,17.9601,58.9605,0.6094061,40.426,351.6034,3.95620811,22048,Unknown,Unknown
27509,02040B,121.09680318,-1.84e-06,0.0,0.0,10.445,44.4136,0.0014485,63.2716,132.1921,0.97904881,8289,Unknown,Unknown
27510,02040C,121.95009098,-7.3e-07,0.0,135.71,4.8214,181.7396,0.7150225,6.9693,351.133,2.27280572,18831,Unknown,Unknown
27525,02043A,121.02738578,-2.04e-06,0.0,0.0,12.3747,35.575,0.0005793,126.3463,62.671,0.9833978,8242,Unknown,Unknown
27575,77065GG,121.16209019,3.984e-05,0.0,148.6,29.1154,123.1493,0.0433506,145.7983,290.9981,13.88885828,33451,Unknown,Unknown
27593,88040C,121.65434655,5.4e-07,0.0,39.963,7.0179,148.7393,0.7172662,141.0039,303.2224,2.29518642,19037,Unknown,Unknown
27612,02058H,121.92029419,1.619e-05,0.0,20.689,64.5535,157.5457,0.0046484,310.6254,49.0814,14.84253979,20681,LATINSAT A,Active
27617,02060A,121.58279912,-5.2e-07,0.0,0.0,65.6506,329.5513,0.0002585,9.1985,350.8375,2.13102413,17398,Unknown,Unknown
27618,02060B,121.28517038,-5.2e-07,0.0,0.0,65.6532,329.5566,0.0004836,149.094,30.6748,2.13099727,17396,Unknown,Unknown
27619,02060C,121.95664493,-5.3e-07,0.0,0.0,65.6653,329.6676,0.0011583,253.2874,105.7095,2.13103661,17396,Unknown,Unknown
27620,02060D,121.18027958,-5.1e-07,0.0,0.0,65.6305,328.5759,0.0002703,229.6186,295.8477,2.13448046,17423,Unknown,Unknown
27628,87068CK,121.28888623,4.71e-06,0.0,34.47,82.5121,122.8898,0.0027459,122.1555,238.228,13.93836364,30021,Unknown,Unknown
27658,71024D,121.76511666,8.65e-06,0.0,389.8,88.1689,12.7303,0.0049144,252.0959,144.8164,12.76928831,3770,Unknown,Unknown
27689,01056H,121.9045766,1.25e-06,0.0,33.629,99.8966,85.4701,0.020833,153.0253,274.3998,13.2597154,13163,Unknown,Unknown
27690,01056J,121.58817076,4.1e-07,0.0,16.498,100.4334,341.5111,0.0183288,119.8711,305.8589,13.3104279,13578,Unknown,Unknown
27711,03012A,121.56286154,-2.67e-06,0.0,0.0,11.7233,33.0574,0.0100204,8.6027,172.8545,1.00271596,2751,USA 169 (MILSTAR-2 4),Active
27718,03014A,121.84297417,-2.29e-06,0.0,0.0,3.6514,80.9291,0.0002247,319.5676,270.5301,1.0027146,8079,ASIASAT 4,Active
