NORAD_ID,Int_Designator,Epoch_Day,First_Derivative,Second_Derivative,BSTAR,Inclination,RAAN,Eccentricity,Argument_of_Perigee,Mean_Anomaly,Mean_Motion,Revolution_Number,Name,Group
121,61015F,113.66532268,6.6e-07,0.0,9.4107,66.7496,4.3085,0.0099494,296.4456,62.6445,14.00133122,26763,Unknown,Unknown
122,61015G,113.06228402,0.00013568,0.0,133.89,66.7447,322.4445,0.0045757,188.9281,171.1041,14.9138922,33142,Unknown,Unknown
123,61015H,113.71550382,1.265e-05,0.0,39.249,66.6842,106.2497,0.0113815,220.8024,138.4518,14.40857505,31908,Unknown,Unknown
124,61015J,113.7055657,1.226e-05,0.0,45.045,66.5437,277.676,0.0064276,60.2111,300.5359,14.34949395,29872,Unknown,Unknown
126,61015L,113.09508635,2.792e-05,0.0,83.489,66.7084,137.6288,0.0063085,214.2118,145.4916,14.43222522,30394,Unknown,Unknown
127,61015M,113.73746553,3.11e-05,0.0,85.897,66.8317,348.4741,0.0069815,326.4684,33.2013,14.46638047,30614,Unknown,Unknown
130,61015Q,113.71113309,1.75e-06,0.0,16.833,66.7712,211.9787,0.0090497,227.724,131.6145,13.99295678,25276,Unknown,Unknown
131,61015R,113.62312029,4.13e-06,0.0,31.609,66.735,69.5556,0.0081069,356.7815,3.2736,14.01583201,24466,Unknown,Unknown
132,61015S,113.73514378,9.8e-07,0.0,12.936,66.6595,288.6596,0.0067878,115.1177,245.6966,13.9468673,24517,Unknown,Unknown
133,61015T,113.66368699,1.498e-05,0.0,70.452,67.1147,205.4905,0.0044738,114.7623,245.814,14.22109948,27381,Unknown,Unknown
134,61015U,113.67474874,2.35e-06,0.0,21.599,66.8823,359.5382,0.0076527,137.6531,223.0494,13.97588983,24707,Unknown,Unknown
136,61015W,113.71010908,3.268e-05,0.0,104.06,67.529,280.6532,0.0043807,52.7117,307.7974,14.40403291,29631,Unknown,Unknown
138,61015Y,112.98158427,9.24e-06,0.0,62.888,67.1553,56.1728,0.0024242,85.4856,274.9001,14.04165274,24382,Unknown,Unknown
141,61015AB,113.65218391,5.48e-06,0.0,51.228,66.5906,353.7889,0.0060548,316.6634,42.9688,13.88615872,21356,Unknown,Unknown
144,61015AE,112.99408142,3.13e-06,0.0,30.688,66.5008,347.7566,0.0049736,269.2159,90.3219,13.91379005,22618,Unknown,Unknown
145,61015AF,113.64456603,5.88e-06,0.0,42.053,66.9278,343.0357,0.0068531,248.8607,110.5146,14.02935564,25785,Unknown,Unknown
147,61015AH,113.67953656,1.924e-05,0.0,87.292,66.6202,10.5065,0.0052805,2.5093,357.6256,14.2329968,27474,Unknown,Unknown
148,61015AJ,113.00257473,1.359e-05,0.0,74.719,65.7703,138.5502,0.0142732,182.0416,178.0101,14.09886946,69972,Unknown,Unknown
150,61015AL,113.68741826,4.02e-06,0.0,43.22,66.2478,217.6951,0.0052889,146.0107,214.437,13.83395959,5046,Unknown,Unknown
154,61015AQ,113.96861936,4.13e-06,0.0,29.034,66.6557,129.4649,0.0089872,300.4539,58.7691,14.05991334,25769,Unknown,Unknown
155,61015AR,112.99298442,4.833e-05,0.0,126.77,66.8779,314.5551,0.0042894,232.5461,127.1743,14.4947905,30015,Unknown,Unknown
159,61015AV,113.03768396,2.72e-06,0.0,77.91,65.5245,83.5946,0.037491,317.8085,39.4632,13.02873751,2611,Unknown,Unknown
162,61017A,113.7348222,2.93e-06,0.0,12.832,47.8978,116.4906,0.0043909,0.7325,359.3625,14.45153249,33110,Unknown,Unknown
163,61018A,113.02218489,-1e-08,0.0,-71.235,91.1026,187.2558,0.0098802,256.028,102.9589,8.91838023,7655,Unknown,Unknown
167,61017D,112.95394258,1e-07,0.0,6.7502,47.8442,96.3155,0.0090296,190.4859,169.4142,14.23912479,30478,Unknown,Unknown
172,61015AY,113.79594441,6.26e-06,0.0,89.178,67.0688,48.1573,0.0135063,359.7207,0.3759,13.58928358,14812,Unknown,Unknown
177,61015BB,113.6234424,5e-06,0.0,28.732,66.6521,195.4684,0.0105785,19.8024,340.7124,14.14594319,28181,Unknown,Unknown
192,61028A,113.88677924,1.9e-07,0.0,1001.3,95.8364,135.5631,0.0136837,18.7171,341.8649,8.67772502,1178,Unknown,Unknown
202,61031A,113.66364563,1.04e-06,0.0,9.6453,32.439,303.5685,0.0101539,268.1135,90.7854,13.63745364,16369,Unknown,Unknown
204,61031C,113.91748789,8.7e-07,0.0,7.8472,32.4439,2.2635,0.0098406,0.4119,359.6572,13.65042671,16570,Unknown,Unknown
205,61031B,113.63411876,6.6e-07,0.0,5.648,32.4397,95.2622,0.0101835,32.5189,328.1655,13.62543462,16181,Unknown,Unknown
210,61015BE,113.93988262,7.66e-06,0.0,69.542,66.4575,319.9012,0.0049822,225.9673,133.7293,13.88495066,20718,Unknown,Unknown
223,61015BK,113.70460915,4.8e-07,0.0,9.9973,66.8899,259.0331,0.0074658,264.8288,94.4267,13.88949259,23261,Unknown,Unknown
224,61015BL,113.02253265,1.379e-05,0.0,78.87,66.7336,137.6886,0.006986,323.0864,54.4612,14.11317883,25321,Unknown,Unknown
226,62002A,113.68372789,4.41e-06,0.0,16.22,48.2948,109.4091,0.0076856,323.2118,36.3522,14.46913834,30769,Unknown,Unknown
227,62002B,113.92513506,6.49e-06,0.0,23.456,48.1468,72.9916,0.0127587,131.6461,229.5442,14.40305927,28385,Unknown,Unknown
230,61015BN,113.65126422,1.47e-06,0.0,15.664,66.8854,0.1896,0.0087134,117.2791,243.7199,13.96675474,24716,Unknown,Unknown
233,61015BR,113.89341539,0.00103021,0.0,468.6,66.826,280.2938,0.0008586,348.9073,11.1881,15.2010794,31684,Unknown,Unknown
234,61015BS,113.08947779,4.77e-06,0.0,34.644,66.8738,126.3805,0.0063663,71.9166,288.8841,14.03748932,25246,Unknown,Unknown
235,61015BT,113.77054803,5.01e-06,0.0,28.376,66.9557,243.8476,0.0168031,290.0231,68.2836,14.10894639,26215,Unknown,Unknown
243,61015BY,112.99519382,1.556e-05,0.0,108.65,66.4641,342.532,0.0030684,344.8792,15.1368,14.01043775,22441,Unknown,Unknown
244,61015BZ,113.01269123,1.96e-06,0.0,19.716,66.8406,181.9635,0.006769,17.0173,343.3156,13.95537968,24050,Unknown,Unknown
246,61015CB,113.74231918,6.1e-07,0.0,11.606,66.8667,125.1482,0.0059349,66.514,294.2159,13.86086935,56573,Unknown,Unknown
252,61015CD,113.70987086,4.65e-06,0.0,53.428,67.0765,97.0387,0.0049363,155.6917,16.6011,13.77519862,19354,Unknown,Unknown
260,61015CG,113.76429912,3.785e-05,0.0,116.05,66.7681,239.0284,0.0038394,69.4989,291.023,14.42289787,29581,Unknown,Unknown
261,61015CH,113.73568545,2.22e-06,0.0,19.387,66.6833,19.1139,0.009542,263.138,95.884,14.00848174,25333,Unknown,Unknown
264,61015CL,113.75416132,4.48e-05,0.0,153.97,66.5248,271.5867,0.0029755,311.3258,48.5282,14.36673155,27335,Unknown,Unknown
268,61015CN,113.70047515,2.86e-06,0.0,99.093,67.9384,255.928,0.0646076,89.7332,294.8302,12.51463017,90076,Unknown,Unknown
274,62010D,113.78985403,-6.4e-07,0.0,-1359.1,86.6699,34.2519,0.0353453,321.9117,35.7276,9.39390983,16140,Unknown,Unknown
309,62025A,113.75991816,1.312e-05,0.0,24.62,58.0903,320.7853,0.0189408,49.1678,312.56,14.59943243,32056,Unknown,Unknown
312,62025C,113.72905624,2.105e-05,0.0,35.985,58.2442,121.3693,0.0199534,104.2084,258.1202,14.60423942,29761,Unknown,Unknown
318,61015CU,112.97315538,0.00172747,0.0,240.57,66.5302,316.6759,0.0021699,303.1866,56.7213,15.55885468,35118,Unknown,Unknown
320,61015CW,113.06079851,1.17e-05,0.0,44.745,66.9059,54.7461,0.0136523,343.845,15.8316,14.29148858,30831,Unknown,Unknown
323,61015CZ,113.91282824,1.161e-05,0.0,61.477,66.8376,85.5986,0.0073971,30.3628,330.1717,14.15823701,26961,Unknown,Unknown
324,61015DA,113.71448487,7.34e-06,0.0,42.758,66.8665,11.0994,0.0070891,332.9167,26.8231,14.12809443,26380,Unknown,Unknown
325,61015DB,113.66489825,1.945e-05,0.0,89.58,66.9134,98.5079,0.0060626,342.5885,17.3131,14.2219718,27348,Unknown,Unknown
327,61015DD,113.02093488,3.11e-06,0.0,29.744,66.5442,344.6165,0.010779,42.0968,318.8326,13.90652641,22831,Unknown,Unknown
334,61015DL,113.09305008,8.5e-07,0.0,12.395,66.9215,126.0828,0.0074841,42.2509,318.4304,13.91656057,23760,Unknown,Unknown
335,61015DM,113.01113345,1.631e-05,0.0,77.274,66.8379,128.9266,0.003049,126.6964,233.694,14.21862719,26755,Unknown,Unknown
336,61015DN,113.72598909,2.01e-06,0.0,30.781,67.0287,92.1615,0.0071837,74.37,98.8803,13.69067439,18177,Unknown,Unknown
340,62029A,113.7652281,-2.4e-07,0.0,14.234,44.8043,20.3729,0.2423613,28.5438,3.5225,9.12889311,9414,Unknown,Unknown
341,62029B,113.79151069,-3.2e-07,0.0,5.9457,44.7895,278.4982,0.2422422,144.3099,352.9425,9.14313273,9676,Unknown,Unknown
350,61015DQ,113.72234206,5.56e-06,0.0,26.702,66.9123,224.8019,0.0118607,107.712,253.6964,14.22283652,30329,Unknown,Unknown
354,61015DU,113.01050123,4.64e-06,0.0,77.141,67.0674,326.1116,0.0170934,244.9814,233.1972,13.49244511,42118,Unknown,Unknown
355,61015DV,113.67293249,5.05e-06,0.0,98.079,67.2257,202.5667,0.0237561,144.3411,4.9004,13.33645288,9307,Unknown,Unknown
357,61015DX,113.72428408,1.693e-05,0.0,103.17,66.809,221.487,0.0006231,175.1384,184.9765,14.08502093,23676,Unknown,Unknown
369,62039A,113.08986393,3.469e-05,0.0,33.954,98.5048,161.0622,0.0082687,54.8165,306.076,14.90510158,35299,Unknown,Unknown
397,62047A,113.62749777,2.955e-05,0.0,29.314,58.3029,82.8496,0.0005033,6.4997,353.6115,14.94400782,34957,Unknown,Unknown
402,61015EB,112.97012528,0.00012962,0.0,245.51,66.6562,323.4898,0.003434,274.8407,84.8788,14.6412496,27951,Unknown,Unknown
404,61015ED,113.68049495,3.16e-06,0.0,70.025,66.4686,263.7,0.0553977,35.721,327.9584,12.92132119,98907,Unknown,Unknown
405,61015EE,113.07242007,1.49e-06,0.0,25.98,66.8933,63.6644,0.0078603,109.6635,332.4891,13.66533195,17474,Unknown,Unknown
406,61015EF,113.69010867,8.32e-06,0.0,98.883,66.7772,262.2218,0.0124909,315.6672,65.3295,13.69109425,16376,Unknown,Unknown
408,61015EH,113.91396308,6.14e-06,0.0,68.988,66.7883,29.8875,0.0060876,40.4045,55.6009,13.76767117,24847,Unknown,Unknown
409,61015EJ,113.70509874,2.037e-05,0.0,84.258,66.7162,3.4131,0.0056975,121.9911,238.6742,14.27787933,28139,Unknown,Unknown
414,61015EP,113.80092459,1.05e-06,0.0,18.096,66.4459,42.5842,0.0047086,1.451,29.343,13.77503887,20426,Unknown,Unknown
416,61015ER,113.07968377,6.46e-06,0.0,37.285,66.4914,276.2063,0.0069789,90.4114,270.4972,14.14242994,27243,Unknown,Unknown
417,61015ES,113.65495092,1.096e-05,0.0,54.121,66.7453,209.1787,0.0065189,39.5587,321.0237,14.20066586,27791,Unknown,Unknown
420,61015EV,113.90728939,2.1e-05,0.0,76.73,66.8138,295.0571,0.0081526,168.3047,191.9974,14.33035565,29348,Unknown,Unknown
424,62049A,113.77809316,1.65e-06,0.0,17.909,80.4652,311.3921,0.0022375,238.8129,121.0823,13.69503038,12370,Unknown,Unknown
426,62049B,113.70537159,1.12e-06,0.0,12.05,80.47,322.4329,0.0017216,228.9398,175.5939,13.68708081,12274,Unknown,Unknown
446,62060A,113.08392639,-1.07e-06,0.0,3.6066,50.1417,73.6465,0.0070038,208.5179,236.7161,13.35345624,4757,Unknown,Unknown
461,61015EX,113.63158232,0.00022227,0.0,227.05,67.4994,193.773,0.0028166,2.2506,357.8751,14.9028949,32294,Unknown,Unknown
463,61015EZ,113.06033912,5.693e-05,0.0,133.86,66.7663,111.5294,0.004962,227.5583,132.1328,14.54312932,30797,Unknown,Unknown
467,61015FD,113.00000062,2.952e-05,0.0,359.38,66.5603,346.6264,0.0241032,220.5803,137.7072,13.55798341,22394,Unknown,Unknown
470,61015FG,113.73943464,1.44e-05,0.0,86.509,66.2294,273.3871,0.0071833,225.6418,133.8766,14.08596963,25330,Unknown,Unknown
475,61015FM,113.7754485,6.734e-05,0.0,281.53,66.2234,42.7441,0.0145699,359.0342,1.0443,14.2107324,22813,Unknown,Unknown
478,61015FQ,113.6117182,0.00016978,0.0,204.21,66.0643,324.5469,0.0037871,230.2662,129.5119,14.83516709,32168,Unknown,Unknown
480,61015FS,113.86949484,3.586e-05,0.0,112.01,66.2361,119.568,0.0073559,42.0151,318.6557,14.40388842,29438,Unknown,Unknown
503,62068A,113.66585772,-3.2e-07,0.0,0.0,47.4999,241.8025,0.2844149,70.0301,339.5266,7.78160853,77282,Unknown,Unknown
516,61015FT,113.97953802,5.35e-06,0.0,46.618,65.9924,127.417,0.0081778,359.7849,0.3175,13.92509875,23001,Unknown,Unknown
530,61015FU,113.72355753,3.67e-06,0.0,29.887,66.8789,282.798,0.0073025,113.9104,246.9652,13.99226711,24893,Unknown,Unknown
537,61015FW,113.69939965,2.98e-06,0.0,40.935,67.2285,2.0273,0.0177641,246.5846,144.1606,13.64673484,95801,Unknown,Unknown
538,61015FX,113.03818752,8.241e-05,0.0,170.77,67.8073,348.5974,0.0007493,317.6363,42.4181,14.60591249,30214,Unknown,Unknown
541,61015GA,112.98593836,4.18e-06,0.0,41.444,67.2192,324.3759,0.0080724,242.3827,116.904,13.86109014,21408,Unknown,Unknown
544,61015GD,113.12764738,3.46e-06,0.0,53.201,66.8716,104.375,0.0185638,188.5995,254.489,13.55931496,14465,Unknown,Unknown
548,61015GH,113.81898657,5.476e-05,0.0,80.218,66.6719,46.8453,0.0093811,77.5661,283.5937,14.73417171,34198,Unknown,Unknown
549,61015GJ,113.01039696,1.7e-06,0.0,40.166,66.6916,115.2098,0.0218947,229.4709,165.7651,13.36322119,10677,Unknown,Unknown
552,61015GM,113.00528092,2.246e-05,0.0,155.2,67.7384,331.5364,0.0103663,7.4465,352.8135,13.98182652,19793,Unknown,Unknown
558,61015GQ,113.03669252,2.05e-06,0.0,65.455,65.7002,334.6477,0.0481935,267.4918,209.8389,12.86376254,99560,Unknown,Unknown
559,61015GR,113.73269782,0.0001274,0.0,232.93,66.6034,25.4684,0.0042358,109.4023,251.1678,14.65517368,28814,Unknown,Unknown
560,61015GS,113.11331089,3.422e-05,0.0,352.68,67.1591,131.6363,0.0312381,255.2563,101.3696,13.57761165,9734,Unknown,Unknown
561,61015GT,113.70928719,6.07e-06,0.0,242.33,67.7575,15.0808,0.0627637,224.8615,161.1862,12.41194047,88906,Unknown,Unknown
573,63013A,113.88681105,-5e-07,0.0,-30.347,42.7644,67.1172,0.4015441,0.4533,15.6404,6.39270497,55933,Unknown,Unknown
574,63014A,113.77220018,-5e-08,0.0,-358.59,87.3294,235.5018,0.0031853,172.8889,187.2423,8.65275357,18150,Unknown,Unknown
589,63014D,113.75505093,-6.6e-07,0.0,-3232.3,87.3298,230.3208,0.009986,54.6859,306.3285,8.65629522,95752,Unknown,Unknown
602,63014E,113.72951461,-7e-08,0.0,-453.97,87.3416,229.434,0.0033108,101.0577,259.4005,8.67235291,96147,Unknown,Unknown
622,63030A,113.72494354,0.0,0.0,-109.12,88.415,234.3569,0.0032792,118.6101,241.8053,8.57932372,42380,Unknown,Unknown
629,63014G,113.76069936,-3e-07,0.0,-1535.3,87.3311,231.1483,0.0077791,74.9588,285.986,8.6556838,95790,Unknown,Unknown
634,63031A,112.98226815,-1.62e-06,0.0,0.0,30.8832,306.3685,0.0007738,192.5411,149.598,1.00288365,22614,SYNCOM 2 (A 26),Gpz Plus
645,61015GW,113.81660038,7.68e-06,0.0,172.1,66.5893,36.5406,0.0411155,7.1454,23.3597,13.04649408,2510,Unknown,Unknown
648,61015GZ,113.00607245,8.65e-06,0.0,113.69,65.8745,320.7611,0.01896,67.5352,54.4147,13.59138351,14186,Unknown,Unknown
652,61015HD,113.69338847,3.971e-05,0.0,195.36,66.7057,101.9309,0.0082102,295.7391,63.5241,14.1685466,23439,Unknown,Unknown
653,61015HE,112.98336079,1.494e-05,0.0,162.5,67.4515,53.5726,0.0164718,312.3219,124.6142,13.69637746,16032,Unknown,Unknown
658,61015HK,113.7951805,8.6e-06,0.0,117.67,65.8661,32.7672,0.0349233,50.2768,312.851,13.41117193,334,Unknown,Unknown
660,61015HM,113.04317124,0.00026326,0.0,248.58,66.5049,335.5992,0.0018269,154.6466,325.5715,14.93543664,32221,Unknown,Unknown
669,63038A,113.06230443,5.5e-07,0.0,7.5853,89.989,334.9578,0.0024512,240.6515,231.4944,13.46102231,2318,Unknown,Unknown
670,63038B,113.08927333,1.25e-06,0.0,19.583,89.9786,334.1068,0.004226,154.7628,205.5597,13.44613479,1773,Unknown,Unknown
671,63038C,113.10136992,1.28e-06,0.0,19.944,89.9797,334.1823,0.0041959,113.0956,247.4623,13.45151733,1857,Unknown,Unknown
698,63047D,113.73410375,8.45e-06,0.0,28.337,29.9264,13.3693,0.0532537,235.8717,119.0241,13.73438489,2133,Unknown,Unknown
700,63047F,113.90985383,7.29e-06,0.0,26.108,30.4799,311.8312,0.0718102,50.9775,315.2555,13.39894207,99391,Unknown,Unknown
702,63014H,113.70047058,-6.8e-07,0.0,-3281.2,87.337,229.5211,0.0146937,106.2168,255.4909,8.65664881,95797,Unknown,Unknown
703,63049A,113.63979615,6.9e-07,0.0,9.4083,89.9189,73.5517,0.001752,47.5662,125.6138,13.4996776,2265,Unknown,Unknown
704,63049B,113.66905594,1.19e-06,0.0,17.835,89.9163,73.8665,0.0036774,66.807,107.434,13.47071664,1484,Unknown,Unknown
705,63049C,113.68404396,1.34e-06,0.0,20.181,89.9166,73.8261,0.0034765,25.4275,148.574,13.4760947,1559,Unknown,Unknown
716,63054A,113.60016157,8.97e-06,0.0,16.934,58.4927,149.9914,0.0028586,81.198,279.2294,14.72477506,25390,Unknown,Unknown
724,63053E,113.77713452,0.00348255,0.0,871.7,78.532,296.9097,0.0061642,132.4368,228.2099,15.36835536,95823,Unknown,Unknown
727,64001A,113.74287747,9.1e-07,0.0,10.598,69.9035,110.8055,0.0015844,233.387,126.5778,13.95720215,11862,Unknown,Unknown
728,64001B,113.7448746,1.38e-06,0.0,13.55,69.9098,26.8173,0.0013341,178.792,181.322,13.97661913,12106,Unknown,Unknown
729,64001C,113.05998554,6.9e-07,0.0,9.0989,69.8982,114.0315,0.0016789,258.094,101.8282,13.95166644,11810,Unknown,Unknown
730,64001D,113.06942451,9e-07,0.0,10.5,69.9039,99.0867,0.0015634,221.1389,203.6038,13.95976781,200,Unknown,Unknown
731,64001E,113.05659646,1.15e-06,0.0,12.275,69.9042,89.6804,0.0015511,217.1971,142.8061,13.96224582,11893,Unknown,Unknown
733,64002A,113.72389121,4.98e-06,0.0,19.52,99.1128,104.8219,0.0034018,109.2379,251.2489,14.33783689,19244,THOR AGENA D R/B,Visual
734,64002B,113.94273325,2.43e-06,0.0,11.334,98.9735,26.6122,0.0013935,327.8272,32.2058,14.29537052,18886,Unknown,Unknown
735,64002C,113.70798746,2.07e-06,0.0,10.132,98.9871,21.3106,0.0017579,82.5967,277.721,14.28431455,18682,Unknown,Unknown
741,64004B,113.80896644,7.6e-07,0.0,14.233,81.4887,145.4841,0.0171563,201.608,333.7252,13.23798635,95757,Unknown,Unknown
742,64004C,113.76706214,1.32e-06,0.0,25.044,81.4695,39.7488,0.0173041,77.4444,284.5974,13.26223635,96176,Unknown,Unknown
743,64004D,113.11021104,1.61e-06,0.0,31.544,81.5205,149.0952,0.0172398,315.8945,95.6992,13.26796444,96242,Unknown,Unknown
745,63038E,113.11798515,4.18e-06,0.0,58.974,89.9983,336.49,0.0019753,78.7503,39.0996,13.55396311,3452,Unknown,Unknown
746,64006A,113.737587,2.463e-05,0.0,62.468,60.8718,36.4299,0.3010321,119.5761,273.834,9.09287334,2906,Unknown,Unknown
750,64006C,113.74856542,0.00024169,0.0,270.29,60.7605,280.0641,0.1439502,223.3677,124.4825,12.35706187,79452,Unknown,Unknown
801,64026A,113.08663296,6.76e-06,0.0,33.109,90.4567,166.3535,0.0045379,303.1096,56.574,14.16618903,12666,Unknown,Unknown
809,64026D,113.05933765,5.32e-06,0.0,29.214,90.4534,156.7274,0.0038463,330.6697,29.2329,14.10525539,11891,Unknown,Unknown
812,64031A,113.72278179,1.91e-06,0.0,10.552,99.7702,216.2885,0.0005677,174.9774,185.146,14.24456044,15657,Unknown,Unknown
813,64031B,113.71774757,1.76e-06,0.0,10.09,99.7795,214.0338,0.000447,270.4854,89.5808,14.23581829,15524,Unknown,Unknown
829,64038A,113.76671972,1.34e-05,0.0,36.413,60.8225,61.3273,0.2947699,236.6305,91.7579,9.20126159,97682,Unknown,Unknown
862,64047B,113.4358285,-2.34e-06,0.0,0.0,16.182,90.3667,0.7134313,165.1631,239.2398,2.0510319,24954,DELTA 1 R/B,Gpz Plus
870,64051A,113.68874855,1.85e-06,0.0,13.57,79.9011,15.2299,0.0096734,306.6328,52.596,13.91676158,7508,Unknown,Unknown
876,64053A,113.59167701,5.67e-06,0.0,11.71,65.0585,125.2081,0.0119665,63.6853,297.6482,14.65338617,22718,Unknown,Unknown
877,64053B,113.65483996,4.39e-06,0.0,11.191,65.0772,189.1919,0.0049846,54.9311,305.6448,14.61039889,22003,SL-3 R/B,Visual
893,64063A,113.81054279,6.6e-07,0.0,8.137,90.225,65.4895,0.0026067,12.8125,15.1414,13.56283985,99518,Unknown,Unknown
899,64064A,113.71146561,3.97e-06,0.0,33.957,79.6913,225.9754,0.0120339,204.0917,155.4578,13.82878413,4699,Unknown,Unknown
900,64063C,113.81501596,1.141e-05,0.0,116.35,90.2151,62.1547,0.0027273,117.3047,275.2974,13.7599742,1374,CALSPHERE 1,Active
901,64063D,113.63842469,1.75e-06,0.0,24.19,90.2305,66.5223,0.0017178,264.6356,269.2785,13.55052288,98963,Unknown,Unknown
902,64063E,113.81720509,8.1e-07,0.0,10.801,90.2295,65.9655,0.0018921,11.2882,21.4847,13.52858449,79956,CALSPHERE 2,Active
903,64063F,113.79740613,1.449e-05,0.0,138.6,90.2176,61.3143,0.0021302,310.0226,78.1459,13.79974969,1651,Unknown,Unknown
907,64064B,113.68829311,1.81e-06,0.0,15.767,79.6897,266.7189,0.0120377,296.3705,62.5125,13.80820448,4474,Unknown,Unknown
932,64076B,113.6506837,1.199e-05,0.0,41.812,81.3421,341.2323,0.1120954,139.509,229.5148,12.66666955,76600,Unknown,Unknown
933,64076C,113.7323776,1.197e-05,0.0,40.493,81.3331,121.0049,0.1052724,249.7999,98.6986,12.81542971,78283,Unknown,Unknown
953,64083A,113.10829084,7.4e-07,0.0,8.7987,90.0267,191.762,0.00303,224.6715,199.7918,13.5879952,99157,Unknown,Unknown
959,64083C,113.0925645,2.57e-06,0.0,31.625,90.0043,186.9986,0.0044335,103.5478,320.6854,13.6232814,99300,Unknown,Unknown
965,64083D,113.69746968,8.3e-07,0.0,10.316,90.0626,200.0256,0.0043237,66.1502,87.6922,13.56961145,98671,OPS 6582 (TRANSIT 5B-5),Satnogs
967,64083F,113.94989763,4.24e-06,0.0,49.361,89.9544,175.8317,0.0021867,194.5416,288.537,13.671804,99875,Unknown,Unknown
976,64064C,113.67139513,1.169e-05,0.0,64.816,79.3104,94.112,0.0117764,66.4192,294.9286,14.07488017,8394,Unknown,Unknown
978,65004A,113.88682168,2.06e-06,0.0,28.294,96.396,102.6938,0.1157322,221.5716,129.1521,12.11100522,66085,Unknown,Unknown
979,65004B,113.06993822,2.88e-06,0.0,36.047,96.4118,166.8527,0.1140619,96.8304,276.3618,12.15382139,66452,Unknown,Unknown
1000,65008B,113.73089925,1.2e-07,0.0,45.748,32.1438,250.6284,0.0012193,302.5437,57.3882,9.88890691,17583,Unknown,Unknown
1001,65008A,113.7181492,5e-08,0.0,-46.272,32.1513,26.9245,0.0018336,182.602,177.4384,9.90722666,17987,Unknown,Unknown
1002,65008C,112.964039,1.5e-07,0.0,81.374,32.1475,320.2022,0.001543,197.1158,162.8819,9.88354518,17461,LES-1,Satnogs
1099,64083G,113.08006216,2.79e-06,0.0,34.284,89.831,145.7027,0.0041957,84.9734,328.4933,13.62669517,92519,Unknown,Unknown
1208,65016E,113.70605387,8e-07,0.0,9.6277,70.0815,357.4971,0.0022654,276.1115,115.1893,13.95990261,6062,Unknown,Unknown
